"날짜","종가","시가","고가","저가","거래량","변동 %"
"2004- 07- 22","3,800.00","3,800.00","3,800.00","3,800.00","","-1.07%"
"2004- 07- 21","3,841.00","3,841.00","3,841.00","3,841.00","","-1.21%"
"2004- 07- 20","3,888.00","3,888.00","3,888.00","3,888.00","","-1.07%"
"2004- 07- 19","3,930.00","3,930.00","3,930.00","3,930.00","","-1.03%"
"2004- 07- 16","3,971.00","3,971.00","3,971.00","3,971.00","","-1.24%"
"2004- 07- 15","4,021.00","4,021.00","4,021.00","4,021.00","","-1.16%"
"2004- 07- 14","4,068.00","4,068.00","4,068.00","4,068.00","","-0.44%"
"2004- 07- 13","4,086.00","4,086.00","4,086.00","4,086.00","","1.52%"
"2004- 07- 12","4,025.00","4,025.00","4,025.00","4,025.00","","3.15%"
"2004- 07- 09","3,902.00","3,902.00","3,902.00","3,902.00","","5.01%"
"2004- 07- 08","3,716.00","3,716.00","3,716.00","3,716.00","","4.82%"
"2004- 07- 07","3,545.00","3,545.00","3,545.00","3,545.00","","4.26%"
"2004- 07- 06","3,400.00","3,400.00","3,400.00","3,400.00","","3.44%"
"2004- 07- 05","3,287.00","3,287.00","3,287.00","3,287.00","","2.49%"
"2004- 07- 02","3,207.00","3,207.00","3,207.00","3,207.00","","2.95%"
"2004- 07- 01","3,115.00","3,115.00","3,115.00","3,115.00","","3.66%"
"2004- 06- 30","3,005.00","3,005.00","3,005.00","3,005.00","","3.80%"
"2004- 06- 29","2,895.00","2,895.00","2,895.00","2,895.00","","2.95%"
"2004- 06- 28","2,812.00","2,812.00","2,812.00","2,812.00","","2.55%"
"2004- 06- 25","2,742.00","2,742.00","2,742.00","2,742.00","","2.24%"
"2004- 06- 24","2,682.00","2,682.00","2,682.00","2,682.00","","1.90%"
"2004- 06- 23","2,632.00","2,632.00","2,632.00","2,632.00","","0.38%"
"2004- 06- 22","2,622.00","2,622.00","2,622.00","2,622.00","","-0.46%"
"2004- 06- 21","2,634.00","2,634.00","2,634.00","2,634.00","","-1.24%"
"2004- 06- 18","2,667.00","2,667.00","2,667.00","2,667.00","","-1.88%"
"2004- 06- 17","2,718.00","2,718.00","2,718.00","2,718.00","","-1.59%"
"2004- 06- 16","2,762.00","2,762.00","2,762.00","2,762.00","","-1.71%"
"2004- 06- 15","2,810.00","2,810.00","2,810.00","2,810.00","","-1.37%"
"2004- 06- 14","2,849.00","2,849.00","2,849.00","2,849.00","","-1.32%"
"2004- 06- 11","2,887.00","2,887.00","2,887.00","2,887.00","","-1.77%"
"2004- 06- 10","2,939.00","2,939.00","2,939.00","2,939.00","","-2.23%"
"2004- 06- 09","3,006.00","3,006.00","3,006.00","3,006.00","","-1.99%"
"2004- 06- 08","3,067.00","3,067.00","3,067.00","3,067.00","","-2.14%"
"2004- 06- 07","3,134.00","3,134.00","3,134.00","3,134.00","","-1.60%"
"2004- 06- 04","3,185.00","3,185.00","3,185.00","3,185.00","","-1.67%"
"2004- 06- 03","3,239.00","3,239.00","3,239.00","3,239.00","","-0.83%"
"2004- 06- 02","3,266.00","3,266.00","3,266.00","3,266.00","","-0.49%"
"2004- 06- 01","3,282.00","3,282.00","3,282.00","3,282.00","","-0.12%"
"2004- 05- 28","3,286.00","3,286.00","3,286.00","3,286.00","","-0.06%"
"2004- 05- 27","3,288.00","3,288.00","3,288.00","3,288.00","","-0.60%"
"2004- 05- 26","3,308.00","3,308.00","3,308.00","3,308.00","","-0.57%"
"2004- 05- 25","3,327.00","3,327.00","3,327.00","3,327.00","","-0.12%"
"2004- 05- 24","3,331.00","3,331.00","3,331.00","3,331.00","","-0.15%"
"2004- 05- 21","3,336.00","3,336.00","3,336.00","3,336.00","","-0.36%"
"2004- 05- 20","3,348.00","3,348.00","3,348.00","3,348.00","","-1.27%"
"2004- 05- 19","3,391.00","3,391.00","3,391.00","3,391.00","","-1.77%"
"2004- 05- 18","3,452.00","3,452.00","3,452.00","3,452.00","","-2.35%"
"2004- 05- 17","3,535.00","3,535.00","3,535.00","3,535.00","","-2.83%"
"2004- 05- 14","3,638.00","3,638.00","3,638.00","3,638.00","","-2.91%"
"2004- 05- 13","3,747.00","3,747.00","3,747.00","3,747.00","","-2.09%"
"2004- 05- 12","3,827.00","3,827.00","3,827.00","3,827.00","","-1.87%"
"2004- 05- 11","3,900.00","3,900.00","3,900.00","3,900.00","","-0.71%"
"2004- 05- 10","3,928.00","3,928.00","3,928.00","3,928.00","","0.10%"
"2004- 05- 07","3,924.00","3,924.00","3,924.00","3,924.00","","0.36%"
"2004- 05- 06","3,910.00","3,910.00","3,910.00","3,910.00","","0.03%"
"2004- 05- 05","3,909.00","3,909.00","3,909.00","3,909.00","","-0.61%"
"2004- 05- 04","3,933.00","3,933.00","3,933.00","3,933.00","","-1.23%"
"2004- 04- 30","3,982.00","3,982.00","3,982.00","3,982.00","","0.00%"
"2004- 04- 29","3,982.00","3,982.00","3,982.00","3,982.00","","-2.02%"
"2004- 04- 28","4,064.00","4,064.00","4,064.00","4,064.00","","-3.90%"
"2004- 04- 27","4,229.00","4,229.00","4,229.00","4,229.00","","-3.18%"
"2004- 04- 26","4,368.00","4,368.00","4,368.00","4,368.00","","-2.08%"
"2004- 04- 23","4,461.00","4,461.00","4,461.00","4,461.00","","-1.85%"
"2004- 04- 22","4,545.00","4,545.00","4,545.00","4,545.00","","-1.54%"
"2004- 04- 21","4,616.00","4,616.00","4,616.00","4,616.00","","-0.52%"
"2004- 04- 20","4,640.00","4,640.00","4,640.00","4,640.00","","0.11%"
"2004- 04- 19","4,635.00","4,635.00","4,635.00","4,635.00","","0.54%"
"2004- 04- 16","4,610.00","4,610.00","4,610.00","4,610.00","","0.44%"
"2004- 04- 15","4,590.00","4,590.00","4,590.00","4,590.00","","0.42%"
"2004- 04- 14","4,571.00","4,571.00","4,571.00","4,571.00","","0.42%"
"2004- 04- 13","4,552.00","4,552.00","4,552.00","4,552.00","","-0.31%"
"2004- 04- 08","4,566.00","4,566.00","4,566.00","4,566.00","","-0.83%"
"2004- 04- 07","4,604.00","4,604.00","4,604.00","4,604.00","","-0.58%"
"2004- 04- 06","4,631.00","4,631.00","4,631.00","4,631.00","","-0.94%"
"2004- 04- 05","4,675.00","4,675.00","4,675.00","4,675.00","","-0.87%"
"2004- 04- 02","4,716.00","4,716.00","4,716.00","4,716.00","","-0.99%"
"2004- 04- 01","4,763.00","4,763.00","4,763.00","4,763.00","","-1.22%"
"2004- 03- 31","4,822.00","4,822.00","4,822.00","4,822.00","","-1.31%"
"2004- 03- 30","4,886.00","4,886.00","4,886.00","4,886.00","","-0.83%"
"2004- 03- 29","4,927.00","4,927.00","4,927.00","4,927.00","","-0.65%"
"2004- 03- 26","4,959.00","4,959.00","4,959.00","4,959.00","","-0.80%"
"2004- 03- 25","4,999.00","4,999.00","4,999.00","4,999.00","","-0.68%"
"2004- 03- 24","5,033.00","5,033.00","5,033.00","5,033.00","","-0.22%"
"2004- 03- 23","5,044.00","5,044.00","5,044.00","5,044.00","","0.04%"
"2004- 03- 22","5,042.00","5,042.00","5,042.00","5,042.00","","-0.06%"
"2004- 03- 19","5,045.00","5,045.00","5,045.00","5,045.00","","-0.26%"
"2004- 03- 18","5,058.00","5,058.00","5,058.00","5,058.00","","-1.25%"
"2004- 03- 17","5,122.00","5,122.00","5,122.00","5,122.00","","-1.58%"
"2004- 03- 16","5,204.00","5,204.00","5,204.00","5,204.00","","-1.44%"
"2004- 03- 15","5,280.00","5,280.00","5,280.00","5,280.00","","-1.35%"
"2004- 03- 12","5,352.00","5,352.00","5,352.00","5,352.00","","-0.59%"
"2004- 03- 11","5,384.00","5,384.00","5,384.00","5,384.00","","0.04%"
"2004- 03- 10","5,382.00","5,382.00","5,382.00","5,382.00","","0.71%"
"2004- 03- 09","5,344.00","5,344.00","5,344.00","5,344.00","","0.83%"
"2004- 03- 08","5,300.00","5,300.00","5,300.00","5,300.00","","1.24%"
"2004- 03- 05","5,235.00","5,235.00","5,235.00","5,235.00","","1.95%"
"2004- 03- 04","5,135.00","5,135.00","5,135.00","5,135.00","","0.51%"
"2004- 03- 03","5,109.00","5,109.00","5,109.00","5,109.00","","-0.80%"
"2004- 03- 02","5,150.00","5,150.00","5,150.00","5,150.00","","-1.06%"
"2004- 03- 01","5,205.00","5,205.00","5,205.00","5,205.00","","-1.10%"
"2004- 02- 27","5,263.00","5,263.00","5,263.00","5,263.00","","-1.02%"
"2004- 02- 26","5,317.00","5,317.00","5,317.00","5,317.00","","-1.43%"
"2004- 02- 25","5,394.00","5,394.00","5,394.00","5,394.00","","-1.71%"
"2004- 02- 24","5,488.00","5,488.00","5,488.00","5,488.00","","-0.87%"
"2004- 02- 23","5,536.00","5,536.00","5,536.00","5,536.00","","0.36%"
"2004- 02- 20","5,516.00","5,516.00","5,516.00","5,516.00","","1.01%"
"2004- 02- 19","5,461.00","5,461.00","5,461.00","5,461.00","","1.58%"
"2004- 02- 18","5,376.00","5,376.00","5,376.00","5,376.00","","1.63%"
"2004- 02- 17","5,290.00","5,290.00","5,290.00","5,290.00","","0.76%"
"2004- 02- 16","5,250.00","5,250.00","5,250.00","5,250.00","","0.15%"
"2004- 02- 13","5,242.00","5,242.00","5,242.00","5,242.00","","-0.64%"
"2004- 02- 12","5,276.00","5,276.00","5,276.00","5,276.00","","-1.66%"
"2004- 02- 11","5,365.00","5,365.00","5,365.00","5,365.00","","-1.70%"
"2004- 02- 10","5,458.00","5,458.00","5,458.00","5,458.00","","-1.57%"
"2004- 02- 09","5,545.00","5,545.00","5,545.00","5,545.00","","-1.12%"
"2004- 02- 06","5,608.00","5,608.00","5,608.00","5,608.00","","-0.80%"
"2004- 02- 05","5,653.00","5,653.00","5,653.00","5,653.00","","-0.49%"
"2004- 02- 04","5,681.00","5,681.00","5,681.00","5,681.00","","0.30%"
"2004- 02- 03","5,664.00","5,664.00","5,664.00","5,664.00","","0.82%"
"2004- 02- 02","5,618.00","5,618.00","5,618.00","5,618.00","","1.21%"
"2004- 01- 30","5,551.00","5,551.00","5,551.00","5,551.00","","1.72%"
"2004- 01- 29","5,457.00","5,457.00","5,457.00","5,457.00","","2.19%"
"2004- 01- 28","5,340.00","5,340.00","5,340.00","5,340.00","","1.21%"
"2004- 01- 27","5,276.00","5,276.00","5,276.00","5,276.00","","0.27%"
"2004- 01- 26","5,262.00","5,262.00","5,262.00","5,262.00","","-0.21%"
"2004- 01- 23","5,273.00","5,273.00","5,273.00","5,273.00","","-0.49%"
"2004- 01- 22","5,299.00","5,299.00","5,299.00","5,299.00","","-0.86%"
"2004- 01- 21","5,345.00","5,345.00","5,345.00","5,345.00","","-1.35%"
"2004- 01- 20","5,418.00","5,418.00","5,418.00","5,418.00","","-1.15%"
"2004- 01- 19","5,481.00","5,481.00","5,481.00","5,481.00","","-0.22%"
"2004- 01- 16","5,493.00","5,493.00","5,493.00","5,493.00","","0.15%"
"2004- 01- 15","5,485.00","5,485.00","5,485.00","5,485.00","","0.48%"
"2004- 01- 14","5,459.00","5,459.00","5,459.00","5,459.00","","1.26%"
"2004- 01- 13","5,391.00","5,391.00","5,391.00","5,391.00","","2.57%"
"2004- 01- 12","5,256.00","5,256.00","5,256.00","5,256.00","","4.16%"
"2004- 01- 09","5,046.00","5,046.00","5,046.00","5,046.00","","2.96%"
"2004- 01- 08","4,901.00","4,901.00","4,901.00","4,901.00","","2.02%"
"2004- 01- 07","4,804.00","4,804.00","4,804.00","4,804.00","","0.84%"
"2004- 01- 06","4,764.00","4,764.00","4,764.00","4,764.00","","0.15%"
"2004- 01- 05","4,757.00","4,757.00","4,757.00","4,757.00","","-0.08%"
"2004- 01- 02","4,761.00","4,761.00","4,761.00","4,761.00","","-0.08%"
"2003- 12- 24","4,765.00","4,765.00","4,765.00","4,765.00","","0.08%"
"2003- 12- 23","4,761.00","4,761.00","4,761.00","4,761.00","","0.42%"
"2003- 12- 22","4,741.00","4,741.00","4,741.00","4,741.00","","0.42%"
"2003- 12- 19","4,721.00","4,721.00","4,721.00","4,721.00","","0.58%"
"2003- 12- 18","4,694.00","4,694.00","4,694.00","4,694.00","","0.41%"
"2003- 12- 17","4,675.00","4,675.00","4,675.00","4,675.00","","0.15%"
"2003- 12- 16","4,668.00","4,668.00","4,668.00","4,668.00","","0.21%"
"2003- 12- 15","4,658.00","4,658.00","4,658.00","4,658.00","","0.43%"
"2003- 12- 12","4,638.00","4,638.00","4,638.00","4,638.00","","0.65%"
"2003- 12- 11","4,608.00","4,608.00","4,608.00","4,608.00","","0.83%"
"2003- 12- 10","4,570.00","4,570.00","4,570.00","4,570.00","","0.68%"
"2003- 12- 09","4,539.00","4,539.00","4,539.00","4,539.00","","0.29%"
"2003- 12- 08","4,526.00","4,526.00","4,526.00","4,526.00","","0.24%"
"2003- 12- 05","4,515.00","4,515.00","4,515.00","4,515.00","","0.49%"
"2003- 12- 04","4,493.00","4,493.00","4,493.00","4,493.00","","0.20%"
"2003- 12- 03","4,484.00","4,484.00","4,484.00","4,484.00","","0.45%"
"2003- 12- 02","4,464.00","4,464.00","4,464.00","4,464.00","","0.50%"
"2003- 12- 01","4,442.00","4,442.00","4,442.00","4,442.00","","0.57%"
"2003- 11- 28","4,417.00","4,417.00","4,417.00","4,417.00","","0.89%"
"2003- 11- 27","4,378.00","4,378.00","4,378.00","4,378.00","","1.13%"
"2003- 11- 26","4,329.00","4,329.00","4,329.00","4,329.00","","1.69%"
"2003- 11- 25","4,257.00","4,257.00","4,257.00","4,257.00","","1.53%"
"2003- 11- 24","4,193.00","4,193.00","4,193.00","4,193.00","","1.18%"
"2003- 11- 21","4,144.00","4,144.00","4,144.00","4,144.00","","1.67%"
"2003- 11- 20","4,076.00","4,076.00","4,076.00","4,076.00","","1.17%"
"2003- 11- 19","4,029.00","4,029.00","4,029.00","4,029.00","","0.07%"
"2003- 11- 18","4,026.00","4,026.00","4,026.00","4,026.00","","-0.49%"
"2003- 11- 17","4,046.00","4,046.00","4,046.00","4,046.00","","-0.78%"
"2003- 11- 14","4,078.00","4,078.00","4,078.00","4,078.00","","-1.55%"
"2003- 11- 13","4,142.00","4,142.00","4,142.00","4,142.00","","-1.50%"
"2003- 11- 12","4,205.00","4,205.00","4,205.00","4,205.00","","-0.90%"
"2003- 11- 11","4,243.00","4,243.00","4,243.00","4,243.00","","-0.73%"
"2003- 11- 10","4,274.00","4,274.00","4,274.00","4,274.00","","-0.79%"
"2003- 11- 07","4,308.00","4,308.00","4,308.00","4,308.00","","-0.94%"
"2003- 11- 06","4,349.00","4,349.00","4,349.00","4,349.00","","-1.87%"
"2003- 11- 05","4,432.00","4,432.00","4,432.00","4,432.00","","-2.03%"
"2003- 11- 04","4,524.00","4,524.00","4,524.00","4,524.00","","-0.75%"
"2003- 11- 03","4,558.00","4,558.00","4,558.00","4,558.00","","0.07%"
"2003- 10- 31","4,555.00","4,555.00","4,555.00","4,555.00","","-0.11%"
"2003- 10- 30","4,560.00","4,560.00","4,560.00","4,560.00","","0.22%"
"2003- 10- 29","4,550.00","4,550.00","4,550.00","4,550.00","","0.07%"
"2003- 10- 28","4,547.00","4,547.00","4,547.00","4,547.00","","0.18%"
"2003- 10- 27","4,539.00","4,539.00","4,539.00","4,539.00","","0.49%"
"2003- 10- 24","4,517.00","4,517.00","4,517.00","4,517.00","","0.04%"
"2003- 10- 23","4,515.00","4,515.00","4,515.00","4,515.00","","0.02%"
"2003- 10- 22","4,514.00","4,514.00","4,514.00","4,514.00","","0.83%"
"2003- 10- 21","4,477.00","4,477.00","4,477.00","4,477.00","","1.27%"
"2003- 10- 20","4,421.00","4,421.00","4,421.00","4,421.00","","1.33%"
"2003- 10- 17","4,363.00","4,363.00","4,363.00","4,363.00","","1.37%"
"2003- 10- 16","4,304.00","4,304.00","4,304.00","4,304.00","","0.42%"
"2003- 10- 15","4,286.00","4,286.00","4,286.00","4,286.00","","-0.30%"
"2003- 10- 14","4,299.00","4,299.00","4,299.00","4,299.00","","0.68%"
"2003- 10- 13","4,270.00","4,270.00","4,270.00","4,270.00","","1.86%"
"2003- 10- 10","4,192.00","4,192.00","4,192.00","4,192.00","","3.53%"
"2003- 10- 09","4,049.00","4,049.00","4,049.00","4,049.00","","5.75%"
"2003- 10- 08","3,829.00","3,829.00","3,829.00","3,829.00","","4.39%"
"2003- 10- 07","3,668.00","3,668.00","3,668.00","3,668.00","","3.94%"
"2003- 10- 06","3,529.00","3,529.00","3,529.00","3,529.00","","4.66%"
"2003- 10- 03","3,372.00","3,372.00","3,372.00","3,372.00","","3.91%"
"2003- 10- 02","3,245.00","3,245.00","3,245.00","3,245.00","","3.41%"
"2003- 10- 01","3,138.00","3,138.00","3,138.00","3,138.00","","4.84%"
"2003- 09- 30","2,993.00","2,993.00","2,993.00","2,993.00","","4.29%"
"2003- 09- 29","2,870.00","2,870.00","2,870.00","2,870.00","","2.65%"
"2003- 09- 26","2,796.00","2,796.00","2,796.00","2,796.00","","3.21%"
"2003- 09- 25","2,709.00","2,709.00","2,709.00","2,709.00","","3.99%"
"2003- 09- 24","2,605.00","2,605.00","2,605.00","2,605.00","","2.60%"
"2003- 09- 23","2,539.00","2,539.00","2,539.00","2,539.00","","1.52%"
"2003- 09- 22","2,501.00","2,501.00","2,501.00","2,501.00","","1.38%"
"2003- 09- 19","2,467.00","2,467.00","2,467.00","2,467.00","","1.48%"
"2003- 09- 18","2,431.00","2,431.00","2,431.00","2,431.00","","0.96%"
"2003- 09- 17","2,408.00","2,408.00","2,408.00","2,408.00","","0.63%"
"2003- 09- 16","2,393.00","2,393.00","2,393.00","2,393.00","","0.59%"
"2003- 09- 15","2,379.00","2,379.00","2,379.00","2,379.00","","0.63%"
"2003- 09- 12","2,364.00","2,364.00","2,364.00","2,364.00","","0.51%"
"2003- 09- 11","2,352.00","2,352.00","2,352.00","2,352.00","","0.47%"
"2003- 09- 10","2,341.00","2,341.00","2,341.00","2,341.00","","0.60%"
"2003- 09- 09","2,327.00","2,327.00","2,327.00","2,327.00","","0.30%"
"2003- 09- 08","2,320.00","2,320.00","2,320.00","2,320.00","","0.69%"
"2003- 09- 05","2,304.00","2,304.00","2,304.00","2,304.00","","0.88%"
"2003- 09- 04","2,284.00","2,284.00","2,284.00","2,284.00","","0.48%"
"2003- 09- 03","2,273.00","2,273.00","2,273.00","2,273.00","","0.35%"
"2003- 09- 02","2,265.00","2,265.00","2,265.00","2,265.00","","0.13%"
"2003- 09- 01","2,262.00","2,262.00","2,262.00","2,262.00","","-0.13%"
"2003- 08- 29","2,265.00","2,265.00","2,265.00","2,265.00","","-0.31%"
"2003- 08- 28","2,272.00","2,272.00","2,272.00","2,272.00","","-0.53%"
"2003- 08- 27","2,284.00","2,284.00","2,284.00","2,284.00","","-0.57%"
"2003- 08- 26","2,297.00","2,297.00","2,297.00","2,297.00","","-0.73%"
"2003- 08- 22","2,314.00","2,314.00","2,314.00","2,314.00","","-0.34%"
"2003- 08- 21","2,322.00","2,322.00","2,322.00","2,322.00","","-0.39%"
"2003- 08- 20","2,331.00","2,331.00","2,331.00","2,331.00","","-0.38%"
"2003- 08- 19","2,340.00","2,340.00","2,340.00","2,340.00","","-0.13%"
"2003- 08- 18","2,343.00","2,343.00","2,343.00","2,343.00","","0.00%"
"2003- 08- 15","2,343.00","2,343.00","2,343.00","2,343.00","","0.30%"
"2003- 08- 14","2,336.00","2,336.00","2,336.00","2,336.00","","0.43%"
"2003- 08- 13","2,326.00","2,326.00","2,326.00","2,326.00","","0.52%"
"2003- 08- 12","2,314.00","2,314.00","2,314.00","2,314.00","","0.70%"
"2003- 08- 11","2,298.00","2,298.00","2,298.00","2,298.00","","0.48%"
"2003- 08- 08","2,287.00","2,287.00","2,287.00","2,287.00","","1.11%"
"2003- 08- 07","2,262.00","2,262.00","2,262.00","2,262.00","","1.43%"
"2003- 08- 06","2,230.00","2,230.00","2,230.00","2,230.00","","1.46%"
"2003- 08- 05","2,198.00","2,198.00","2,198.00","2,198.00","","0.78%"
"2003- 08- 04","2,181.00","2,181.00","2,181.00","2,181.00","","0.23%"
"2003- 08- 01","2,176.00","2,176.00","2,176.00","2,176.00","","-0.23%"
"2003- 07- 31","2,181.00","2,181.00","2,181.00","2,181.00","","-0.23%"
"2003- 07- 30","2,186.00","2,186.00","2,186.00","2,186.00","","-0.50%"
"2003- 07- 29","2,197.00","2,197.00","2,197.00","2,197.00","","-0.27%"
"2003- 07- 28","2,203.00","2,203.00","2,203.00","2,203.00","","-0.14%"
"2003- 07- 25","2,206.00","2,206.00","2,206.00","2,206.00","","-0.09%"
"2003- 07- 24","2,208.00","2,208.00","2,208.00","2,208.00","","-0.14%"
"2003- 07- 23","2,211.00","2,211.00","2,211.00","2,211.00","","-0.36%"
"2003- 07- 22","2,219.00","2,219.00","2,219.00","2,219.00","","-0.45%"
"2003- 07- 21","2,229.00","2,229.00","2,229.00","2,229.00","","-0.22%"
"2003- 07- 18","2,234.00","2,234.00","2,234.00","2,234.00","","-0.09%"
"2003- 07- 17","2,236.00","2,236.00","2,236.00","2,236.00","","-0.18%"
"2003- 07- 16","2,240.00","2,240.00","2,240.00","2,240.00","","0.09%"
"2003- 07- 15","2,238.00","2,238.00","2,238.00","2,238.00","","0.31%"
"2003- 07- 14","2,231.00","2,231.00","2,231.00","2,231.00","","0.63%"
"2003- 07- 11","2,217.00","2,217.00","2,217.00","2,217.00","","1.05%"
"2003- 07- 10","2,194.00","2,194.00","2,194.00","2,194.00","","1.20%"
"2003- 07- 09","2,168.00","2,168.00","2,168.00","2,168.00","","0.60%"
"2003- 07- 08","2,155.00","2,155.00","2,155.00","2,155.00","","0.56%"
"2003- 07- 07","2,143.00","2,143.00","2,143.00","2,143.00","","0.28%"
"2003- 07- 04","2,137.00","2,137.00","2,137.00","2,137.00","","0.28%"
"2003- 07- 03","2,131.00","2,131.00","2,131.00","2,131.00","","0.19%"
"2003- 07- 02","2,127.00","2,127.00","2,127.00","2,127.00","","0.19%"
"2003- 07- 01","2,123.00","2,123.00","2,123.00","2,123.00","","-0.09%"
"2003- 06- 30","2,125.00","2,125.00","2,125.00","2,125.00","","-0.09%"
"2003- 06- 27","2,127.00","2,127.00","2,127.00","2,127.00","","-0.09%"
"2003- 06- 26","2,129.00","2,129.00","2,129.00","2,129.00","","-0.09%"
"2003- 06- 25","2,131.00","2,131.00","2,131.00","2,131.00","","-0.14%"
"2003- 06- 24","2,134.00","2,134.00","2,134.00","2,134.00","","-0.42%"
"2003- 06- 23","2,143.00","2,143.00","2,143.00","2,143.00","","-0.33%"
"2003- 06- 20","2,150.00","2,150.00","2,150.00","2,150.00","","-0.14%"
"2003- 06- 19","2,153.00","2,153.00","2,153.00","2,153.00","","-0.05%"
"2003- 06- 18","2,154.00","2,154.00","2,154.00","2,154.00","","0.23%"
"2003- 06- 17","2,149.00","2,149.00","2,149.00","2,149.00","","0.14%"
"2003- 06- 16","2,146.00","2,146.00","2,146.00","2,146.00","","0.23%"
"2003- 06- 13","2,141.00","2,141.00","2,141.00","2,141.00","","0.28%"
"2003- 06- 12","2,135.00","2,135.00","2,135.00","2,135.00","","0.14%"
"2003- 06- 11","2,132.00","2,132.00","2,132.00","2,132.00","","0.09%"
"2003- 06- 10","2,130.00","2,130.00","2,130.00","2,130.00","","-0.19%"
"2003- 06- 09","2,134.00","2,134.00","2,134.00","2,134.00","","-0.23%"
"2003- 06- 06","2,139.00","2,139.00","2,139.00","2,139.00","","0.19%"
"2003- 06- 05","2,135.00","2,135.00","2,135.00","2,135.00","","0.33%"
"2003- 06- 04","2,128.00","2,128.00","2,128.00","2,128.00","","0.24%"
"2003- 06- 03","2,123.00","2,123.00","2,123.00","2,123.00","","0.33%"
"2003- 06- 02","2,116.00","2,116.00","2,116.00","2,116.00","","-0.52%"
"2003- 05- 30","2,127.00","2,127.00","2,127.00","2,127.00","","-0.84%"
"2003- 05- 29","2,145.00","2,145.00","2,145.00","2,145.00","","-1.52%"
"2003- 05- 28","2,178.00","2,178.00","2,178.00","2,178.00","","-1.80%"
"2003- 05- 27","2,218.00","2,218.00","2,218.00","2,218.00","","-2.38%"
"2003- 05- 23","2,272.00","2,272.00","2,272.00","2,272.00","","-1.35%"
"2003- 05- 22","2,303.00","2,303.00","2,303.00","2,303.00","","-0.95%"
"2003- 05- 21","2,325.00","2,325.00","2,325.00","2,325.00","","-0.51%"
"2003- 05- 20","2,337.00","2,337.00","2,337.00","2,337.00","","0.09%"
"2003- 05- 19","2,335.00","2,335.00","2,335.00","2,335.00","","0.78%"
"2003- 05- 16","2,317.00","2,317.00","2,317.00","2,317.00","","1.13%"
"2003- 05- 15","2,291.00","2,291.00","2,291.00","2,291.00","","1.10%"
"2003- 05- 14","2,266.00","2,266.00","2,266.00","2,266.00","","0.80%"
"2003- 05- 13","2,248.00","2,248.00","2,248.00","2,248.00","","0.94%"
"2003- 05- 12","2,227.00","2,227.00","2,227.00","2,227.00","","0.68%"
"2003- 05- 09","2,212.00","2,212.00","2,212.00","2,212.00","","0.87%"
"2003- 05- 08","2,193.00","2,193.00","2,193.00","2,193.00","","0.92%"
