,Dow Jones,S&P500,S&P500_return,GDP,CPI,Inflation,BDI,BDI_return,BDI_vol,30_yield,3m_yield,7_yield,cond_vol
1986-04-17,1790.18,235.97000122070312,0.0033384783551091805,4552.189340659341,78.4,2.9621867,685.0,-0.023802061280290353,0.008903208509550313,737.0,613.0,713.0,0.0874887048281359
1986-04-18,1840.4,242.3800048828125,-0.002678124802040761,4556.9838791208795,77.7,2.9234151,667.0,-0.026628792346601562,0.0019988007055794284,719.0,604.0,691.0,0.1060178763213691
1986-04-21,1840.4,242.3800048828125,0.009689682316799572,4556.9838791208795,77.7,2.9234151,667.0,-0.026628792346601562,0.0019988007055794284,719.0,604.0,691.0,0.1060178763213691
1986-04-22,1840.4,242.3800048828125,-0.009524693513285557,4556.9838791208795,77.7,2.9234151,667.0,-0.026628792346601562,0.0019988007055794284,719.0,604.0,691.0,0.1060178763213691
1986-04-23,1840.4,242.3800048828125,-0.002767617155729409,4556.9838791208795,77.7,2.9234151,667.0,-0.026628792346601562,0.0019988007055794284,719.0,604.0,691.0,0.1060178763213691
1986-04-24,1840.4,242.3800048828125,0.001116250689840807,4556.9838791208795,77.7,2.9234151,667.0,-0.026628792346601562,0.0019988007055794284,719.0,604.0,691.0,0.1060178763213691
1986-04-25,1835.57,242.2899932861328,0.0011149430860460442,4561.778417582417,77.0,2.8846435,654.5,-0.018918460565669117,0.005452027887495519,761.0,632.0,749.0,0.1048955843381666
1986-04-28,1835.57,242.2899932861328,0.0032552866905885157,4561.778417582417,77.0,2.8846435,654.5,-0.018918460565669117,0.005452027887495519,761.0,632.0,749.0,0.1048955843381666
1986-04-29,1835.57,242.2899932861328,-0.010628968916558653,4561.778417582417,77.0,2.8846435,654.5,-0.018918460565669117,0.005452027887495519,761.0,632.0,749.0,0.1048955843381666
1986-04-30,1835.57,242.2899932861328,-0.020965792202265014,4561.778417582417,77.0,2.8846435,654.5,-0.018918460565669117,0.005452027887495519,761.0,632.0,749.0,0.1048955843381666
1986-05-01,1835.57,242.2899932861328,-0.0015297045741599297,4561.778417582417,77.0,2.8846435,654.5,-0.018918460565669117,0.005452027887495519,761.0,632.0,749.0,0.1048955843381666
1986-05-02,1774.68,234.7899932861328,-0.0015746800929304925,4566.572956043956,76.36774193548388,2.8711645322580646,656.5,0.0030511083928962063,0.015534831190347037,762.0,633.0,735.0,0.1030162476740461
1986-05-05,1774.68,234.7899932861328,0.012444088924311376,4566.572956043956,76.36774193548388,2.8711645322580646,656.5,0.0030511083928962063,0.015534831190347037,762.0,633.0,735.0,0.1030162476740461
1986-05-06,1774.68,234.7899932861328,-0.0020632478132907965,4566.572956043956,76.36774193548388,2.8711645322580646,656.5,0.0030511083928962063,0.015534831190347037,762.0,633.0,735.0,0.1030162476740461
1986-05-07,1774.68,234.7899932861328,-0.00490157173422444,4566.572956043956,76.36774193548388,2.8711645322580646,656.5,0.0030511083928962063,0.015534831190347037,762.0,633.0,735.0,0.1030162476740461
1986-05-08,1774.68,234.7899932861328,0.00443779615854646,4566.572956043956,76.36774193548388,2.8711645322580646,656.5,0.0030511083928962063,0.015534831190347037,762.0,633.0,735.0,0.1030162476740461
1986-05-09,1789.43,237.85000610351562,0.0030317139901791996,4571.3674945054945,76.14193548387097,3.009441358064516,668.0,0.017365479793794745,0.010121789085998182,737.0,623.0,741.0,0.092035042501906
1986-05-12,1789.43,237.85000610351562,-0.001135831970985407,4571.3674945054945,76.14193548387097,3.009441358064516,668.0,0.017365479793794745,0.010121789085998182,737.0,623.0,741.0,0.092035042501906
1986-05-13,1789.43,237.85000610351562,-0.004936815256293981,4571.3674945054945,76.14193548387097,3.009441358064516,668.0,0.017365479793794745,0.010121789085998182,737.0,623.0,741.0,0.092035042501906
1986-05-14,1789.43,237.85000610351562,0.00476840076973228,4571.3674945054945,76.14193548387097,3.009441358064516,668.0,0.017365479793794745,0.010121789085998182,737.0,623.0,741.0,0.092035042501906
1986-05-15,1789.43,237.85000610351562,-0.013178997463182037,4571.3674945054945,76.14193548387097,3.009441358064516,668.0,0.017365479793794745,0.010121789085998182,737.0,623.0,741.0,0.092035042501906
1986-05-16,1759.8,232.75999450683594,-0.007149148430409311,4576.162032967033,75.91612903225807,3.1477181838709676,664.0,-0.006006024060211922,0.016526148861695667,764.0,640.0,799.0,0.0912027521988933
1986-05-19,1759.8,232.75999450683594,0.0018885852015488279,4576.162032967033,75.91612903225807,3.1477181838709676,664.0,-0.006006024060211922,0.016526148861695667,764.0,640.0,799.0,0.0912027521988933
1986-05-20,1759.8,232.75999450683594,0.01240135932400541,4576.162032967033,75.91612903225807,3.1477181838709676,664.0,-0.006006024060211922,0.016526148861695667,764.0,640.0,799.0,0.0912027521988933
1986-05-21,1759.8,232.75999450683594,-0.0027992369857230033,4576.162032967033,75.91612903225807,3.1477181838709676,664.0,-0.006006024060211922,0.016526148861695667,764.0,640.0,799.0,0.0912027521988933
1986-05-22,1759.8,232.75999450683594,0.01964021432057782,4576.162032967033,75.91612903225807,3.1477181838709676,664.0,-0.006006024060211922,0.016526148861695667,764.0,640.0,799.0,0.0912027521988933
1986-05-23,1823.29,241.35000610351562,0.005109409346808298,4580.956571428572,75.69032258064517,3.285995009677419,665.0,0.0015048911794203067,0.0053110190988613975,745.0,636.0,782.0,0.083204989760664
1986-05-27,1823.29,241.35000610351562,0.013989094015054127,4580.956571428572,75.69032258064517,3.285995009677419,665.0,0.0015048911794203067,0.0053110190988613975,745.0,636.0,782.0,0.083204989760664
1986-05-28,1823.29,241.35000610351562,0.007651976219660522,4580.956571428572,75.69032258064517,3.285995009677419,665.0,0.0015048911794203067,0.0053110190988613975,745.0,636.0,782.0,0.083204989760664
1986-05-29,1823.29,241.35000610351562,0.005458822892360941,4580.956571428572,75.69032258064517,3.285995009677419,665.0,0.0015048911794203067,0.0053110190988613975,745.0,636.0,782.0,0.083204989760664
1986-05-30,1876.71,247.35000610351562,-0.002543718173299902,4585.75110989011,75.46451612903226,3.4242718354838706,664.0,-0.0015048911794202768,0.002128237515831991,774.0,649.0,803.0,0.07601794366188
1986-06-02,1876.71,247.35000610351562,-0.009382927223888204,4585.75110989011,75.46451612903226,3.4242718354838706,664.0,-0.0015048911794202768,0.002128237515831991,774.0,649.0,803.0,0.07601794366188
1986-06-03,1876.71,247.35000610351562,0.0019162221026012526,4585.75110989011,75.46451612903226,3.4242718354838706,664.0,-0.0015048911794202768,0.002128237515831991,774.0,649.0,803.0,0.07601794366188
1986-06-04,1876.71,247.35000610351562,-0.006415353804738032,4585.75110989011,75.46451612903226,3.4242718354838706,664.0,-0.0015048911794202768,0.002128237515831991,774.0,649.0,803.0,0.07601794366188
1986-06-05,1876.71,247.35000610351562,0.006985430344950825,4585.75110989011,75.46451612903226,3.4242718354838706,664.0,-0.0015048911794202768,0.002128237515831991,774.0,649.0,803.0,0.07601794366188
1986-06-06,1885.9,245.6699981689453,8.143072862924467e-05,4590.545648351648,74.83333333333334,3.482055883333333,654.0,-0.015174798019235115,0.009666083824621472,765.0,651.0,787.0,0.0847498914271517
1986-06-09,1885.9,245.6699981689453,-0.023516893732894666,4590.545648351648,74.83333333333334,3.482055883333333,654.0,-0.015174798019235115,0.009666083824621472,765.0,651.0,787.0,0.0847498914271517
1986-06-10,1885.9,245.6699981689453,-0.00158487281804744,4590.545648351648,74.83333333333334,3.482055883333333,654.0,-0.015174798019235115,0.009666083824621472,765.0,651.0,787.0,0.0847498914271517
1986-06-11,1885.9,245.6699981689453,0.006448829447368946,4590.545648351648,74.83333333333334,3.482055883333333,654.0,-0.015174798019235115,0.009666083824621472,765.0,651.0,787.0,0.0847498914271517
1986-06-12,1885.9,245.6699981689453,0.0014918597214423851,4590.545648351648,74.83333333333334,3.482055883333333,654.0,-0.015174798019235115,0.009666083824621472,765.0,651.0,787.0,0.0847498914271517
1986-06-13,1874.19,245.72999572753906,0.017405267694043942,4595.340186813187,74.04,3.50764282,639.0,-0.02320289707966387,0.005676723285666564,752.0,636.0,766.0,0.0881148246933487
1986-06-16,1874.19,245.72999572753906,0.0016265166631330575,4595.340186813187,74.04,3.50764282,639.0,-0.02320289707966387,0.005676723285666564,752.0,636.0,766.0,0.0881148246933487
1986-06-17,1874.19,245.72999572753906,-0.007258222777200785,4595.340186813187,74.04,3.50764282,639.0,-0.02320289707966387,0.005676723285666564,752.0,636.0,766.0,0.0881148246933487
1986-06-18,1874.19,245.72999572753906,0.002615767112438336,4595.340186813187,74.04,3.50764282,639.0,-0.02320289707966387,0.005676723285666564,752.0,636.0,766.0,0.0881148246933487
1986-06-19,1874.19,245.72999572753906,-0.003803329106790254,4595.340186813187,74.04,3.50764282,639.0,-0.02320289707966387,0.005676723285666564,752.0,636.0,766.0,0.0881148246933487
1986-06-20,1879.54,247.5800018310547,0.014319682799084342,4600.1347252747255,73.24666666666667,3.5332297566666666,586.5,-0.08573178628400462,0.04421460157645165,747.0,628.0,761.0,0.0784808823677233
1986-06-23,1879.54,247.5800018310547,-0.009414919562903863,4600.1347252747255,73.24666666666667,3.5332297566666666,586.5,-0.08573178628400462,0.04421460157645165,747.0,628.0,761.0,0.0784808823677233
1986-06-24,1879.54,247.5800018310547,0.00719093186440372,4600.1347252747255,73.24666666666667,3.5332297566666666,586.5,-0.08573178628400462,0.04421460157645165,747.0,628.0,761.0,0.0784808823677233
1986-06-25,1879.54,247.5800018310547,0.0076619212200371755,4600.1347252747255,73.24666666666667,3.5332297566666666,586.5,-0.08573178628400462,0.04421460157645165,747.0,628.0,761.0,0.0784808823677233
1986-06-26,1879.54,247.5800018310547,-0.0007635067114573584,4600.1347252747255,73.24666666666667,3.5332297566666666,586.5,-0.08573178628400462,0.04421460157645165,747.0,628.0,761.0,0.0784808823677233
1986-06-27,1885.26,249.60000610351562,0.003451464638905881,4604.929263736263,72.45333333333333,3.5588166933333336,582.0,-0.007702220362092351,0.055175235196426906,729.0,620.0,735.0,0.0726512916176302
1986-06-30,1885.26,249.60000610351562,0.004955610126976434,4604.929263736263,72.45333333333333,3.5588166933333336,582.0,-0.007702220362092351,0.055175235196426906,729.0,620.0,735.0,0.0726512916176302
1986-07-01,1885.26,249.60000610351562,0.004772507360316131,4604.929263736263,72.45333333333333,3.5588166933333336,582.0,-0.007702220362092351,0.055175235196426906,729.0,620.0,735.0,0.0726512916176302
1986-07-02,1885.26,249.60000610351562,0.002615223881792006,4604.929263736263,72.45333333333333,3.5588166933333336,582.0,-0.007702220362092351,0.055175235196426906,729.0,620.0,735.0,0.0726512916176302
1986-07-03,1885.26,249.60000610351562,-0.0036076222192496297,4604.929263736263,72.45333333333333,3.5588166933333336,582.0,-0.007702220362092351,0.055175235196426906,729.0,620.0,735.0,0.0726512916176302
1986-07-04,1900.87,251.7899932861328,-0.0036076222192496297,4609.298065217391,71.86451612903225,3.555504012903226,572.5,-0.016457712303043163,0.00619106772407052,718.0,608.0,723.0,0.0655900087343002
1986-07-07,1900.87,251.7899932861328,-0.031222245260496766,4609.298065217391,71.86451612903225,3.555504012903226,572.5,-0.016457712303043163,0.00619106772407052,718.0,608.0,723.0,0.0655900087343002
1986-07-08,1900.87,251.7899932861328,-0.010131075520599874,4609.298065217391,71.86451612903225,3.555504012903226,572.5,-0.016457712303043163,0.00619106772407052,718.0,608.0,723.0,0.0655900087343002
1986-07-09,1900.87,251.7899932861328,0.005078398961791543,4609.298065217391,71.86451612903225,3.555504012903226,572.5,-0.016457712303043163,0.00619106772407052,718.0,608.0,723.0,0.0655900087343002
1986-07-10,1900.87,251.7899932861328,0.0007821138735185201,4609.298065217391,71.86451612903225,3.555504012903226,572.5,-0.016457712303043163,0.00619106772407052,718.0,608.0,723.0,0.0655900087343002
1986-07-11,1821.43,242.22000122070312,-0.0032561630199575984,4613.099217391305,71.54838709677419,3.5136585096774193,574.0,0.0026166608911716888,0.013487618632512244,719.0,592.0,723.0,0.075239141791653
1986-07-14,1821.43,242.22000122070312,-0.01711365479833925,4613.099217391305,71.54838709677419,3.5136585096774193,574.0,0.0026166608911716888,0.013487618632512244,719.0,592.0,723.0,0.075239141791653
1986-07-15,1821.43,242.22000122070312,-0.018865671372396774,4613.099217391305,71.54838709677419,3.5136585096774193,574.0,0.0026166608911716888,0.013487618632512244,719.0,592.0,723.0,0.075239141791653
1986-07-16,1821.43,242.22000122070312,0.005760960094300446,4613.099217391305,71.54838709677419,3.5136585096774193,574.0,0.0026166608911716888,0.013487618632512244,719.0,592.0,723.0,0.075239141791653
1986-07-17,1821.43,242.22000122070312,0.0045003591845088975,4613.099217391305,71.54838709677419,3.5136585096774193,574.0,0.0026166608911716888,0.013487618632512244,719.0,592.0,723.0,0.075239141791653
1986-07-18,1777.98,236.36000061035156,0.0012276668191463082,4616.900369565217,71.23225806451613,3.471813006451613,566.5,-0.01315231585150536,0.011150350387119918,719.0,588.0,707.0,0.0797464013494419
1986-07-21,1777.98,236.36000061035156,-0.0005078083716309358,4616.900369565217,71.23225806451613,3.471813006451613,566.5,-0.01315231585150536,0.011150350387119918,719.0,588.0,707.0,0.0797464013494419
1986-07-22,1777.98,236.36000061035156,0.00817839890093845,4616.900369565217,71.23225806451613,3.471813006451613,566.5,-0.01315231585150536,0.011150350387119918,719.0,588.0,707.0,0.0797464013494419
1986-07-23,1777.98,236.36000061035156,0.002055177414464868,4616.900369565217,71.23225806451613,3.471813006451613,566.5,-0.01315231585150536,0.011150350387119918,719.0,588.0,707.0,0.0797464013494419
1986-07-24,1777.98,236.36000061035156,-0.0030212822616295125,4616.900369565217,71.23225806451613,3.471813006451613,566.5,-0.01315231585150536,0.011150350387119918,719.0,588.0,707.0,0.0797464013494419
1986-07-25,1810.04,240.22000122070312,0.009494620466035933,4620.701521739131,70.91612903225806,3.4299675032258063,556.0,-0.01870878621747863,0.003929017875241853,740.0,598.0,725.0,0.0811835076956003
1986-07-28,1810.04,240.22000122070312,-0.017681021473821182,4620.701521739131,70.91612903225806,3.4299675032258063,556.0,-0.01870878621747863,0.003929017875241853,740.0,598.0,725.0,0.0811835076956003
1986-07-29,1810.04,240.22000122070312,-0.006205355948542551,4620.701521739131,70.91612903225806,3.4299675032258063,556.0,-0.01870878621747863,0.003929017875241853,740.0,598.0,725.0,0.0811835076956003
1986-07-30,1810.04,240.22000122070312,0.008659871959896119,4620.701521739131,70.91612903225806,3.4299675032258063,556.0,-0.01870878621747863,0.003929017875241853,740.0,598.0,725.0,0.0811835076956003
1986-07-31,1810.04,240.22000122070312,-0.0019885400523614624,4620.701521739131,70.91612903225806,3.4299675032258063,556.0,-0.01870878621747863,0.003929017875241853,740.0,598.0,725.0,0.0811835076956003
1986-08-01,1763.64,234.91000366210938,-0.005137652038031572,4624.5026739130435,70.6,3.388122,556.5,0.0008988764650172506,0.013864711246011262,746.0,594.0,722.0,0.0797948944163135
1986-08-04,1763.64,234.91000366210938,0.004586976868514847,4624.5026739130435,70.6,3.388122,556.5,0.0008988764650172506,0.013864711246011262,746.0,594.0,722.0,0.0797948944163135
1986-08-05,1763.64,234.91000366210938,0.0043972557291543,4624.5026739130435,70.6,3.388122,556.5,0.0008988764650172506,0.013864711246011262,746.0,594.0,722.0,0.0797948944163135
1986-08-06,1763.64,234.91000366210938,-0.0008019180515591735,4624.5026739130435,70.6,3.388122,556.5,0.0008988764650172506,0.013864711246011262,746.0,594.0,722.0,0.0797948944163135
1986-08-07,1763.64,234.91000366210938,0.0008440827403379695,4624.5026739130435,70.6,3.388122,556.5,0.0008988764650172506,0.013864711246011262,746.0,594.0,722.0,0.0797948944163135
1986-08-08,1782.62,236.8800048828125,-0.0006751705351792652,4628.303826086956,70.78064516129032,3.391597206451613,572.5,0.028345564712795247,0.019407739381116947,741.0,586.0,716.0,0.0713227024600851
1986-08-11,1782.62,236.8800048828125,0.015914515514437615,4628.303826086956,70.78064516129032,3.391597206451613,572.5,0.028345564712795247,0.019407739381116947,741.0,586.0,716.0,0.0713227024600851
1986-08-12,1782.62,236.8800048828125,0.010991407389155964,4628.303826086956,70.78064516129032,3.391597206451613,572.5,0.028345564712795247,0.019407739381116947,741.0,586.0,716.0,0.0713227024600851
1986-08-13,1782.62,236.8800048828125,0.009529537186945849,4628.303826086956,70.78064516129032,3.391597206451613,572.5,0.028345564712795247,0.019407739381116947,741.0,586.0,716.0,0.0713227024600851
1986-08-14,1782.62,236.8800048828125,0.002358115555301805,4628.303826086956,70.78064516129032,3.391597206451613,572.5,0.028345564712795247,0.019407739381116947,741.0,586.0,716.0,0.0713227024600851
1986-08-15,1855.6,247.14999389648438,0.0036481350051775483,4632.10497826087,70.96129032258064,3.395072412903226,628.0,0.09252743103980403,0.04538343290903644,729.0,571.0,702.0,0.1261055165001165
1986-08-18,1855.6,247.14999389648438,0.0009302206275931444,4632.10497826087,70.96129032258064,3.395072412903226,628.0,0.09252743103980403,0.04538343290903644,729.0,571.0,702.0,0.1261055165001165
1986-08-19,1855.6,247.14999389648438,-0.0035230973575001404,4632.10497826087,70.96129032258064,3.395072412903226,628.0,0.09252743103980403,0.04538343290903644,729.0,571.0,702.0,0.1261055165001165
1986-08-20,1855.6,247.14999389648438,0.013137973180616507,4632.10497826087,70.96129032258064,3.395072412903226,628.0,0.09252743103980403,0.04538343290903644,729.0,571.0,702.0,0.1261055165001165
1986-08-21,1855.6,247.14999389648438,-0.00040047294715418513,4632.10497826087,70.96129032258064,3.395072412903226,628.0,0.09252743103980403,0.04538343290903644,729.0,571.0,702.0,0.1261055165001165
1986-08-22,1887.8,250.19000244140625,0.002080600405765929,4635.906130434782,71.14193548387097,3.3985476193548387,664.0,0.055741983008235164,0.026011239752107666,727.0,551.0,688.0,0.113927230528866
1986-08-25,1887.8,250.19000244140625,-0.009558325312728226,4635.906130434782,71.14193548387097,3.3985476193548387,664.0,0.055741983008235164,0.026011239752107666,727.0,551.0,688.0,0.113927230528866
1986-08-26,1887.8,250.19000244140625,0.02009454946622859,4635.906130434782,71.14193548387097,3.3985476193548387,664.0,0.055741983008235164,0.026011239752107666,727.0,551.0,688.0,0.113927230528866
1986-08-27,1887.8,250.19000244140625,0.0018177059354296304,4635.906130434782,71.14193548387097,3.3985476193548387,664.0,0.055741983008235164,0.026011239752107666,727.0,551.0,688.0,0.113927230528866
1986-08-28,1887.8,250.19000244140625,-0.0018177059354296382,4635.906130434782,71.14193548387097,3.3985476193548387,664.0,0.055741983008235164,0.026011239752107666,727.0,551.0,688.0,0.113927230528866
1986-08-29,1898.34,252.92999267578125,0.0003558785250029087,4639.707282608696,71.3225806451613,3.4020228258064518,718.5,0.07888355604264578,0.016363563219955482,721.0,531.0,675.0,0.1011642438212112
1986-09-02,1898.34,252.92999267578125,-0.017589399258089243,4639.707282608696,71.3225806451613,3.4020228258064518,718.5,0.07888355604264578,0.016363563219955482,721.0,531.0,675.0,0.1011642438212112
1986-09-03,1898.34,252.92999267578125,0.00625753160793107,4639.707282608696,71.3225806451613,3.4020228258064518,718.5,0.07888355604264578,0.016363563219955482,721.0,531.0,675.0,0.1011642438212112
1986-09-04,1898.34,252.92999267578125,0.014883884823181674,4639.707282608696,71.3225806451613,3.4020228258064518,718.5,0.07888355604264578,0.016363563219955482,721.0,531.0,675.0,0.1011642438212112
1986-09-05,1899.75,250.47000122070312,-0.013325601070555151,4643.508434782609,71.32000000000001,3.4125625200000003,750.5,0.04357394555443697,0.024967665017268086,754.0,537.0,714.0,0.0907908512860388
1986-09-08,1899.75,250.47000122070312,-0.009346057192649838,4643.508434782609,71.32000000000001,3.4125625200000003,750.5,0.04357394555443697,0.024967665017268086,754.0,537.0,714.0,0.0907908512860388
1986-09-09,1899.75,250.47000122070312,-0.0018958930388612246,4643.508434782609,71.32000000000001,3.4125625200000003,750.5,0.04357394555443697,0.024967665017268086,754.0,537.0,714.0,0.0907908512860388
1986-09-10,1899.75,250.47000122070312,-0.0024659952893256324,4643.508434782609,71.32000000000001,3.4125625200000003,750.5,0.04357394555443697,0.024967665017268086,754.0,537.0,714.0,0.0907908512860388
1986-09-11,1899.75,250.47000122070312,-0.04928006497459704,4643.508434782609,71.32000000000001,3.4125625200000003,750.5,0.04357394555443697,0.024967665017268086,754.0,537.0,714.0,0.0907908512860388
1986-09-12,1758.72,230.6699981689453,-0.01936303747801967,4647.309586956522,71.18,3.4284005800000004,770.5,0.026300003686653788,0.012214521432531725,774.0,531.0,748.0,0.0811543454952694
1986-09-15,1758.72,230.6699981689453,0.005490618280366788,4647.309586956522,71.18,3.4284005800000004,770.5,0.026300003686653788,0.012214521432531725,774.0,531.0,748.0,0.0811543454952694
1986-09-16,1758.72,230.6699981689453,-0.0009489765581495001,4647.309586956522,71.18,3.4284005800000004,770.5,0.026300003686653788,0.012214521432531725,774.0,531.0,748.0,0.0811543454952694
1986-09-17,1758.72,230.6699981689453,-0.0001726739125949364,4647.309586956522,71.18,3.4284005800000004,770.5,0.026300003686653788,0.012214521432531725,774.0,531.0,748.0,0.0811543454952694
1986-09-18,1758.72,230.6699981689453,0.0027155985397752072,4647.309586956522,71.18,3.4284005800000004,770.5,0.026300003686653788,0.012214521432531725,774.0,531.0,748.0,0.0811543454952694
1986-09-19,1762.65,232.2100067138672,-0.00043051255210216306,4651.110739130435,71.04,3.44423864,792.5,0.028152850991265167,0.0013101608935942104,783.0,540.0,750.0,0.0775017715773177
1986-09-22,1762.65,232.2100067138672,0.011645402683269857,4651.110739130435,71.04,3.44423864,792.5,0.028152850991265167,0.0013101608935942104,783.0,540.0,750.0,0.0775017715773177
1986-09-23,1762.65,232.2100067138672,0.0031449473756524696,4651.110739130435,71.04,3.44423864,792.5,0.028152850991265167,0.0013101608935942104,783.0,540.0,750.0,0.0775017715773177
1986-09-24,1762.65,232.2100067138672,0.0025850236422599914,4651.110739130435,71.04,3.44423864,792.5,0.028152850991265167,0.0013101608935942104,783.0,540.0,750.0,0.0775017715773177
1986-09-25,1762.65,232.2100067138672,-0.019013184927626405,4651.110739130435,71.04,3.44423864,792.5,0.028152850991265167,0.0013101608935942104,783.0,540.0,750.0,0.0775017715773177
1986-09-26,1769.69,232.22999572753906,0.0017238891421238601,4654.9118913043485,70.9,3.4600767,795.0,0.0031496089028962013,0.017679962032334625,763.0,538.0,732.0,0.0747052315636308
1986-09-29,1769.69,232.22999572753906,-0.010040297562898188,4654.9118913043485,70.9,3.4600767,795.0,0.0031496089028962013,0.017679962032334625,763.0,538.0,732.0,0.0747052315636308
1986-09-30,1769.69,232.22999572753906,0.006114121028437524,4654.9118913043485,70.9,3.4600767,795.0,0.0031496089028962013,0.017679962032334625,763.0,538.0,732.0,0.0747052315636308
1986-10-01,1769.69,232.22999572753906,0.009808212129405188,4654.9118913043485,70.9,3.4600767,795.0,0.0031496089028962013,0.017679962032334625,763.0,538.0,732.0,0.0747052315636308
1986-10-02,1769.69,232.22999572753906,0.0013688916515824606,4654.9118913043485,70.9,3.4600767,795.0,0.0031496089028962013,0.017679962032334625,763.0,538.0,732.0,0.0747052315636308
1986-10-03,1774.18,233.7100067138672,-0.0008981094754417298,4659.029804347827,70.75483870967741,3.4551952645161292,791.5,-0.00441223533326506,0.005347031337666214,753.0,523.0,714.0,0.0667343846984814
1986-10-06,1774.18,233.7100067138672,0.004567840992751431,4659.029804347827,70.75483870967741,3.4551952645161292,791.5,-0.00441223533326506,0.005347031337666214,753.0,523.0,714.0,0.0667343846984814
1986-10-07,1774.18,233.7100067138672,-0.0015771657194639781,4659.029804347827,70.75483870967741,3.4551952645161292,791.5,-0.00441223533326506,0.005347031337666214,753.0,523.0,714.0,0.0667343846984814
1986-10-08,1774.18,233.7100067138672,0.009637252331269965,4659.029804347827,70.75483870967741,3.4551952645161292,791.5,-0.00441223533326506,0.005347031337666214,753.0,523.0,714.0,0.0667343846984814
1986-10-09,1774.18,233.7100067138672,-0.003512951253759991,4659.029804347827,70.75483870967741,3.4551952645161292,791.5,-0.00441223533326506,0.005347031337666214,753.0,523.0,714.0,0.0667343846984814
1986-10-10,1793.17,235.47999572753906,-0.001570069592638205,4663.939619565218,70.59677419354838,3.3985150903225807,794.0,0.003153581926068866,0.0053498406892934156,766.0,520.0,718.0,0.0634024392085252
1986-10-13,1793.17,235.47999572753906,0.0018244258656382724,4663.939619565218,70.59677419354838,3.3985150903225807,794.0,0.003153581926068866,0.0053498406892934156,766.0,520.0,718.0,0.0634024392085252
1986-10-14,1793.17,235.47999572753906,-0.0022916685734715118,4663.939619565218,70.59677419354838,3.3985150903225807,794.0,0.003153581926068866,0.0053498406892934156,766.0,520.0,718.0,0.0634024392085252
1986-10-15,1793.17,235.47999572753906,0.01446767098940066,4663.939619565218,70.59677419354838,3.3985150903225807,794.0,0.003153581926068866,0.0053498406892934156,766.0,520.0,718.0,0.0634024392085252
1986-10-16,1793.17,235.47999572753906,0.003052270572559507,4663.939619565218,70.59677419354838,3.3985150903225807,794.0,0.003153581926068866,0.0053498406892934156,766.0,520.0,718.0,0.0634024392085252
1986-10-17,1837.04,238.83999633789062,-0.002884808524668305,4668.849434782609,70.43870967741935,3.341834916129032,784.5,-0.012036889074048426,0.010741285053600629,784.0,542.0,738.0,0.0569660407141526
1986-10-20,1837.04,238.83999633789062,-0.012089172871482375,4668.849434782609,70.43870967741935,3.341834916129032,784.5,-0.012036889074048426,0.010741285053600629,784.0,542.0,738.0,0.0569660407141526
1986-10-21,1837.04,238.83999633789062,-0.00038146164169881316,4668.849434782609,70.43870967741935,3.341834916129032,784.5,-0.012036889074048426,0.010741285053600629,784.0,542.0,738.0,0.0569660407141526
1986-10-22,1837.04,238.83999633789062,0.0016096484371574688,4668.849434782609,70.43870967741935,3.341834916129032,784.5,-0.012036889074048426,0.010741285053600629,784.0,542.0,738.0,0.0569660407141526
1986-10-23,1837.04,238.83999633789062,0.012701538950255286,4668.849434782609,70.43870967741935,3.341834916129032,784.5,-0.012036889074048426,0.010741285053600629,784.0,542.0,738.0,0.0569660407141526
1986-10-24,1832.26,238.25999450683594,-0.0042719179042448015,4673.75925,70.28064516129032,3.2851547419354836,786.5,0.0025461503252452093,0.010311766049551226,776.0,542.0,728.0,0.0533997274971669
1986-10-27,1832.26,238.25999450683594,0.0021382720636128403,4673.75925,70.28064516129032,3.2851547419354836,786.5,0.0025461503252452093,0.010311766049551226,776.0,542.0,728.0,0.0533997274971669
1986-10-28,1832.26,238.25999450683594,0.0020500404042911786,4673.75925,70.28064516129032,3.2851547419354836,786.5,0.0025461503252452093,0.010311766049551226,776.0,542.0,728.0,0.0533997274971669
1986-10-29,1832.26,238.25999450683594,0.006997146187761643,4673.75925,70.28064516129032,3.2851547419354836,786.5,0.0025461503252452093,0.010311766049551226,776.0,542.0,728.0,0.0533997274971669
1986-10-30,1832.26,238.25999450683594,0.011431071424600283,4673.75925,70.28064516129032,3.2851547419354836,786.5,0.0025461503252452093,0.010311766049551226,776.0,542.0,728.0,0.0533997274971669
1986-10-31,1877.81,243.97999572753906,0.0011072158129242944,4678.669065217391,70.12258064516128,3.2284745677419355,780.0,-0.008298802814695066,0.007668539906902239,761.0,534.0,710.0,0.0489958768688737
1986-11-03,1877.81,243.97999572753906,0.007431972338477833,4678.669065217391,70.12258064516128,3.2284745677419355,780.0,-0.008298802814695066,0.007668539906902239,761.0,534.0,710.0,0.0489958768688737
1986-11-04,1877.81,243.97999572753906,0.001625991807363097,4678.669065217391,70.12258064516128,3.2284745677419355,780.0,-0.008298802814695066,0.007668539906902239,761.0,534.0,710.0,0.0489958768688737
1986-11-05,1877.81,243.97999572753906,0.0015422905112993442,4678.669065217391,70.12258064516128,3.2284745677419355,780.0,-0.008298802814695066,0.007668539906902239,761.0,534.0,710.0,0.0489958768688737
1986-11-06,1877.81,243.97999572753906,-0.002883570759433149,4678.669065217391,70.12258064516128,3.2284745677419355,780.0,-0.008298802814695066,0.007668539906902239,761.0,534.0,710.0,0.0489958768688737
